id;agency_name;website;phone;instagram;telegram;whatsapp;vk;email;other_contacts;agency_url;source_url
1527;Vip Show;;+7(910) 749-87-88 / +7(473) 262-27-27;;;;;;;https://eventcatalog.ru/agency/vip_show/;https://eventcatalog.ru/agency/event_agentstva/
1528;VIP Zona;;+7(812)332-01-53 / +7(911)935-67-08;;;;;;;https://eventcatalog.ru/agency/vip_zona/;https://eventcatalog.ru/agency/event_agentstva/
1529;VIP вечеринки;;+7(495)585-81-01 / +7(925)091-05-31;;;;;;;https://eventcatalog.ru/agency/vip_vecherinki/;https://eventcatalog.ru/agency/event_agentstva/
1530;VIP Праздники;;+7(910)407-28-99;;;;;;;https://eventcatalog.ru/agency/vip_prazdniki/;https://eventcatalog.ru/agency/event_agentstva/
1531;Vip Шоу;;+7(473) 262-27-27 / +7(910) 749-87-88;;;;;;;https://eventcatalog.ru/agency/vip_shou/;https://eventcatalog.ru/agency/event_agentstva/
1532;VIP-Media;;+7(916) 146-68-82;;;;;;;https://eventcatalog.ru/agency/vip-media/;https://eventcatalog.ru/agency/event_agentstva/
1533;Vip-Stars;;+7(495) 543-54-27;;;;;;;https://eventcatalog.ru/agency/vip-stars/;https://eventcatalog.ru/agency/event_agentstva/
1534;Vipzone;;+7(905) 127-83-36;;;;;;;https://eventcatalog.ru/agency/vipzone/;https://eventcatalog.ru/agency/event_agentstva/
1535;Virtus Travel;;+3(85)528-169-55;;;;;;;https://eventcatalog.ru/agency/virtus_travel/;https://eventcatalog.ru/agency/event_agentstva/
1536;ViVA events;;+7(495) 210-72-07 / +7(906) 712-08-32;;;;;;;https://eventcatalog.ru/agency/viva_events/;https://eventcatalog.ru/agency/event_agentstva/
1537;Viva Promo;;+7(4832)77-75-07 / +7(4832)77-75-10;;;;;;;https://eventcatalog.ru/agency/viva_promo/;https://eventcatalog.ru/agency/event_agentstva/
1538;Viva Show;;+7(926)920-00-88;;;;;;;https://eventcatalog.ru/agency/viva_show/;https://eventcatalog.ru/agency/event_agentstva/
1539;VM agency;;+7(916)105-00-41 / +7(903)007-24-27;;;;;;;https://eventcatalog.ru/agency/vm_agency/;https://eventcatalog.ru/agency/event_agentstva/
1540;VNV;http://www.vnvpro.com;+7(916)106-84-46;;;;;;;https://eventcatalog.ru/agency/vnv/;https://eventcatalog.ru/agency/event_agentstva/
1541;Vodan First;;+7(495) 632-11-85 / +7(495) 721-05-57;;;;;;;https://eventcatalog.ru/agency/vodan_first/;https://eventcatalog.ru/agency/event_agentstva/
1542;Voice Art Group;;+7(985)994-17-17;;;;;;;https://eventcatalog.ru/agency/voice_art_group/;https://eventcatalog.ru/agency/event_agentstva/
1543;Volden;;+7(495)740-86-61 / +7(915)462-02-37;;;;;;;https://eventcatalog.ru/agency/volden/;https://eventcatalog.ru/agency/event_agentstva/
1544;Volkova;;+7(999)915-77-45;;;;;;;https://eventcatalog.ru/agency/volkova/;https://eventcatalog.ru/agency/event_agentstva/
1545;VR Event Group;;+7(913)666-66-99 / +7(968)913-15-51;;;;;;;https://eventcatalog.ru/agency/vr_event_group/;https://eventcatalog.ru/agency/event_agentstva/
1546;VSP company;;+375(29)397-68-82;;;;;;;https://eventcatalog.ru/agency/vsp_company/;https://eventcatalog.ru/agency/event_agentstva/
1547;W Record;;+7(499) 272-72-77;;;;;;;https://eventcatalog.ru/agency/w_record/;https://eventcatalog.ru/agency/event_agentstva/
1548;We Can Group;;+7(495) 232-00-88;;;;;;;https://eventcatalog.ru/agency/we_can_group/;https://eventcatalog.ru/agency/event_agentstva/
1549;We Do;;+7916 548 6585 / +7926 382 6174;;;;;;;https://eventcatalog.ru/agency/we_do/;https://eventcatalog.ru/agency/event_agentstva/
1550;Wealthy Entertainment;;+7(495)998-64-54;;;;;;;https://eventcatalog.ru/agency/wealthy_entertainment/;https://eventcatalog.ru/agency/event_agentstva/
1551;Wedding & Decor;;+7(911)166-54-44;;;;;;;https://eventcatalog.ru/agency/wedding_and_decor/;https://eventcatalog.ru/agency/event_agentstva/
1552;Wedding Bells;;+7(495)381-40-01 / +7(926)513-42-40;;;;;;;https://eventcatalog.ru/agency/wedding_bells/;https://eventcatalog.ru/agency/event_agentstva/
1553;Wedding City Pro;;+7(925)194-07-75;;;;;;;https://eventcatalog.ru/agency/wedding_city_pro/;https://eventcatalog.ru/agency/event_agentstva/
1554;Wedding Expert;;+7(969)712-00-12;;;;;;;https://eventcatalog.ru/agency/wedding_expert/;https://eventcatalog.ru/agency/event_agentstva/
1555;Wedding Expert Irkutsk;;+7(950)089-61-76;;;;;;;https://eventcatalog.ru/agency/wedding_expert_irkutsk/;https://eventcatalog.ru/agency/event_agentstva/
1556;Wedding is;;+7(499)394-37-58 / +7(925)342-46-58;;;;;;;https://eventcatalog.ru/agency/wedding_is/;https://eventcatalog.ru/agency/event_agentstva/
1557;Wedding Pro;;+7(918)245-60-63;;;;;;;https://eventcatalog.ru/agency/wedding_pro/;https://eventcatalog.ru/agency/event_agentstva/
1558;Wedding PROduction;;+7(985) 231-01-42;;;;;;;https://eventcatalog.ru/agency/wedding_production/;https://eventcatalog.ru/agency/event_agentstva/
1559;WeddItaly;;+39(389)1592-979 / +7(921)351-84-58;;;;;;;https://eventcatalog.ru/agency/wedditaly/;https://eventcatalog.ru/agency/event_agentstva/
1560;Weekend Event;;+7(960)048-96-64 / +7(843)258-96-64;;;;;;;https://eventcatalog.ru/agency/weekend_event/;https://eventcatalog.ru/agency/event_agentstva/
1561;Welcome Krasnodar;;+7(918)028-72-10;;;;;;;https://eventcatalog.ru/agency/welcome_krasnodar/;https://eventcatalog.ru/agency/event_agentstva/
1562;WelcomEvents;;+7(916)563-06-33 / +7(917)550-25-29;;;;;;;https://eventcatalog.ru/agency/welcomevents/;https://eventcatalog.ru/agency/event_agentstva/
1563;Well Done Event;https://welldonevent.ru;+7(495)233-19-99 / +7(985)233-19-99;;;;;;;https://eventcatalog.ru/agency/well_done_event/;https://eventcatalog.ru/agency/event_agentstva/
1564;Wendy House;;+375(17)200-47-32 / +375(33)393-64-86;;;;;;;https://eventcatalog.ru/agency/wendy_house/;https://eventcatalog.ru/agency/event_agentstva/
1565;Westcom;;+7(495) 926-84-30;;;;;;;https://eventcatalog.ru/agency/westcom/;https://eventcatalog.ru/agency/event_agentstva/
1566;White Happy Rabbit;;+7(926) 614-83-71;;;;;;;https://eventcatalog.ru/agency/white_happy_rabbit/;https://eventcatalog.ru/agency/event_agentstva/
1567;White Line;;+7(926)933-85-43;;;;;;;https://eventcatalog.ru/agency/white_line/;https://eventcatalog.ru/agency/event_agentstva/
1568;White Orchid Weding;;+7(925)841-87-27;;;;;;;https://eventcatalog.ru/agency/white_orchid_weding/;https://eventcatalog.ru/agency/event_agentstva/
1569;Whocares happening co-op.;;+7(903) 221-24-95;;;;;;;https://eventcatalog.ru/agency/whocares_happening_co-op/;https://eventcatalog.ru/agency/event_agentstva/
1570;Why Not Event;;+7(499)136-11-61 / +7(926)789-55-89;;;;;;;https://eventcatalog.ru/agency/why_not_event/;https://eventcatalog.ru/agency/event_agentstva/
1571;Wind4Tune;;+7(919)722-87-70;;;;;;;https://eventcatalog.ru/agency/wind4tune/;https://eventcatalog.ru/agency/event_agentstva/
1572;Wit;;+7(495)203-12-21 / +7(926)743-61-06;;;;;;;https://eventcatalog.ru/agency/wit/;https://eventcatalog.ru/agency/event_agentstva/
1573;WoodBind;;+7(977)468-46-13;;;;;;;https://eventcatalog.ru/agency/woodbind/;https://eventcatalog.ru/agency/event_agentstva/
1574;World Stars;;+7(812)424-47-37 / +7(495)134-48-04;;;;;;;https://eventcatalog.ru/agency/world_stars/;https://eventcatalog.ru/agency/event_agentstva/
1575;Worlds;https://wrlds.ru;+7(495)225-73-21;;;;;;;https://eventcatalog.ru/agency/worlds/;https://eventcatalog.ru/agency/event_agentstva/
1576;Wow Event;;+7(499) 391-59-11;;;;;;;https://eventcatalog.ru/agency/wow_event/;https://eventcatalog.ru/agency/event_agentstva/
1577;Wow Kids Party;;+7(926)008-27-75 / +7(499)347-78-91;;;;;;;https://eventcatalog.ru/agency/wow_kids_party/;https://eventcatalog.ru/agency/event_agentstva/
1578;Wow Production!;;+7(495) 798-86-71;;;;;;;https://eventcatalog.ru/agency/wow_production/;https://eventcatalog.ru/agency/event_agentstva/
1579;X-styleshow;;+7(358) 401-44-48;;;;;;;https://eventcatalog.ru/agency/x-styleshow/;https://eventcatalog.ru/agency/event_agentstva/
1580;Xarizma Group;;+7(925)232-14-22 / +7(916)869-98-79;;;;;;;https://eventcatalog.ru/agency/xarizma_group/;https://eventcatalog.ru/agency/event_agentstva/
1581;XDay;;+7(495)369-15-19 / +7(968)775-50-00;;;;;;;https://eventcatalog.ru/agency/xday/;https://eventcatalog.ru/agency/event_agentstva/
1582;XIII Event;;+7(903)275-07-22;;;;;;;https://eventcatalog.ru/agency/xiii_event/;https://eventcatalog.ru/agency/event_agentstva/
1583;XL agency;;+7(812)958-08-13;;;;;;;https://eventcatalog.ru/agency/xl_agency/;https://eventcatalog.ru/agency/event_agentstva/
1584;Xxl;;+7(347) 266-90-08;;;;;;;https://eventcatalog.ru/agency/xxl/;https://eventcatalog.ru/agency/event_agentstva/
1585;YakovlevGroup;;+7(903)136-62-66 / +7(495)230-54-12;;;;;;;https://eventcatalog.ru/agency/yakovlevgroup/;https://eventcatalog.ru/agency/event_agentstva/
1586;Yappi Club;;+7(495) 629-43-40 / +7(916) 779-31-44;;;;;;;https://eventcatalog.ru/agency/yappi_club/;https://eventcatalog.ru/agency/event_agentstva/
1587;Yellow Project;;+7(953)827-22-28;;;;;;;https://eventcatalog.ru/agency/yellow_project/;https://eventcatalog.ru/agency/event_agentstva/
1588;YES group;;+7(4872)70-43-01;;;;;;;https://eventcatalog.ru/agency/yes_group/;https://eventcatalog.ru/agency/event_agentstva/
1589;Yogurt Event;;+7(841) 299-77-91 / +7(841) 229-87-70;;;;;;;https://eventcatalog.ru/agency/yogurt_event/;https://eventcatalog.ru/agency/event_agentstva/
1590;Your Day;;+7(926)969-77-96;;;;;;;https://eventcatalog.ru/agency/your_day/;https://eventcatalog.ru/agency/event_agentstva/
1591;Your events;;+7(985)557-20-09;;;;;;;https://eventcatalog.ru/agency/your_events/;https://eventcatalog.ru/agency/event_agentstva/
1592;Your Exclusive Story;;+7(495) 789-01-96;;;;;;;https://eventcatalog.ru/agency/your_exclusive_story/;https://eventcatalog.ru/agency/event_agentstva/
1593;Your Style;;+7(495) 507-29-39;;;;;;;https://eventcatalog.ru/agency/your_style/;https://eventcatalog.ru/agency/event_agentstva/
1594;Yours Event;;+7(705)550-74-36 / +7(727)354-55-98;;;;;;;https://eventcatalog.ru/agency/yours_event/;https://eventcatalog.ru/agency/event_agentstva/
1595;YoZo;;+7(495)798-76-06;;;;;;;https://eventcatalog.ru/agency/yozo/;https://eventcatalog.ru/agency/event_agentstva/
1596;Z Team;;+7(862)291-72-17;;;;;;;https://eventcatalog.ru/agency/z_team/;https://eventcatalog.ru/agency/event_agentstva/
1597;Z-orange;;+7(495) 953-73-37 / +7(495) 502-43-05;;;;;;;https://eventcatalog.ru/agency/z-orange/;https://eventcatalog.ru/agency/event_agentstva/
1598;Z-orb;;+7(909)160-56-41;;;;;;;https://eventcatalog.ru/agency/z-orb/;https://eventcatalog.ru/agency/event_agentstva/
1599;Zavas-Event;;+7(966)005-02-35 / +7(495)128-29-77;;;;;;;https://eventcatalog.ru/agency/zavas-event/;https://eventcatalog.ru/agency/event_agentstva/
1600;Zavod;;+7(978)077-20-27;;;;;;;https://eventcatalog.ru/agency/zavod/;https://eventcatalog.ru/agency/event_agentstva/
1601;Zconcert;;+7(911)929-19-20;;;;;;;https://eventcatalog.ru/agency/zconcert/;https://eventcatalog.ru/agency/event_agentstva/
1602;Zebra;;+7(814) 278-22-00 / +7(911) 400-46-36;;;;;;;https://eventcatalog.ru/agency/zebra/;https://eventcatalog.ru/agency/event_agentstva/
1603;Zebra Teambuilding;;+7(8142) 78-22-00 / +7(911) 400-46-36;;;;;;;https://eventcatalog.ru/agency/zebra_teambuilding/;https://eventcatalog.ru/agency/event_agentstva/
1604;Zhivago production;;+7(909)659-18-47 / +7(977)832-61-06;;;;;;;https://eventcatalog.ru/agency/zhivago_production/;https://eventcatalog.ru/agency/event_agentstva/
1605;Zima;;+7(343)253-26-27;;;;;;;https://eventcatalog.ru/agency/zima/;https://eventcatalog.ru/agency/event_agentstva/
1606;Zoom marketing group;;+7(495) 983-00-09 / +7(926) 200-11-77;;;;;;;https://eventcatalog.ru/agency/zoom_marketing_group/;https://eventcatalog.ru/agency/event_agentstva/
1607;Zshow;;+7(928) 290-95-95;;;;;;;https://eventcatalog.ru/agency/zshow/;https://eventcatalog.ru/agency/event_agentstva/
1608;Zubrinov;;+7(910)435-34-69;;;;;;;https://eventcatalog.ru/agency/ochenj_siljnoe_agentstvo_pavla_zubrinova/;https://eventcatalog.ru/agency/event_agentstva/
1609;Zucker Studio;;+7(965)177-78-14;;;;;;;https://eventcatalog.ru/agency/zucker_studio/;https://eventcatalog.ru/agency/event_agentstva/
1610;А.Т.О.М.;;+7(812) 341-76-80 / +7(812) 926-60-04;;;;;;;https://eventcatalog.ru/agency/a_t_o_m/;https://eventcatalog.ru/agency/event_agentstva/
1611;А1;;+7(383) 263-42-22;;;;;;;https://eventcatalog.ru/agency/a1/;https://eventcatalog.ru/agency/event_agentstva/
1612;АRT-Proekt;;+7(495) 518-83-04;;;;;;;https://eventcatalog.ru/agency/art-proekt/;https://eventcatalog.ru/agency/event_agentstva/
1613;АБВ Шоу Про;;+7(499) 929-53-10 / +7(495) 663-74-47;;;;;;;https://eventcatalog.ru/agency/abv_shou_pro/;https://eventcatalog.ru/agency/event_agentstva/
1614;АБР;;+7(495)025-00-11;;;;;;;https://eventcatalog.ru/agency/abr/;https://eventcatalog.ru/agency/event_agentstva/
1615;Абрикосовый лев;;+7(495) 792-40-54;;;;;;;https://eventcatalog.ru/agency/abrikosovyy_lev/;https://eventcatalog.ru/agency/event_agentstva/
1616;Абсолют Pro;;+7(351) 247-58-93;;;;;;;https://eventcatalog.ru/agency/absolyut_pro/;https://eventcatalog.ru/agency/event_agentstva/
1617;Абсолют Арт Гранд;;+7(926) 113-49-59 / +7(910) 461-78-80;;;;;;;https://eventcatalog.ru/agency/absolyut_art_grand/;https://eventcatalog.ru/agency/event_agentstva/
1618;Авангард Центр;;+7(495) 927-02-47;;;;;;;https://eventcatalog.ru/agency/avangard_centr/;https://eventcatalog.ru/agency/event_agentstva/
1619;Авантаж;;+7(499) 762-73-01;;;;;;;https://eventcatalog.ru/agency/avantazh/;https://eventcatalog.ru/agency/event_agentstva/
1620;Авентура Омск;;+7(3812)66-40-40 / +7(800)200-69-99;;;;;;;https://eventcatalog.ru/agency/aventura_omsk/;https://eventcatalog.ru/agency/event_agentstva/
1621;Аврора;;+7(3952)25-10-15 / +7(902)511-74-27;;;;;;;https://eventcatalog.ru/agency/avrora/;https://eventcatalog.ru/agency/event_agentstva/
1622;Агентство Бизнес Культуры;;+7(343)361-34-90;;;;;;;https://eventcatalog.ru/agency/agentstvo_biznes_kuljtury/;https://eventcatalog.ru/agency/event_agentstva/
1623;Агентство Вызова Улыбок;;+7(495) 618-76-60 / +7(495) 500-76-46;;;;;;;https://eventcatalog.ru/agency/agentstvo_vyzova_ulybok/;https://eventcatalog.ru/agency/event_agentstva/
1624;Агентство креативных праздников;;+7(903) 138-83-41 / +7(903) 137-83-89;;;;;;;https://eventcatalog.ru/agency/agentstvo_kreativnyh_prazdnikov/;https://eventcatalog.ru/agency/event_agentstva/
1625;Агентство Праздник;;+7(495) 925-05-94;;;;;;;https://eventcatalog.ru/agency/agentstvo_prazdnik/;https://eventcatalog.ru/agency/event_agentstva/
1626;Агентство Разработки Рекламы;;+7(831) 433-36-71;;;;;;;https://eventcatalog.ru/agency/agentstvo_razrabotki_reklamy/;https://eventcatalog.ru/agency/event_agentstva/
1627;Агентство специальных проектов;;+7(495) 782-77-10 / +7(495) 723-02-23;;;;;;;https://eventcatalog.ru/agency/agentstvo_specialjnyh_proektov/;https://eventcatalog.ru/agency/event_agentstva/
1628;Агентство стратегических программ;;+7(495)679-82-07 / +7(495)679-82-09;;;;;;;https://eventcatalog.ru/agency/agentstvo_strategicheskih_programm/;https://eventcatalog.ru/agency/event_agentstva/
1629;Агентство Торжественных Событий;;+7(844) 250-10-05;;;;;;;https://eventcatalog.ru/agency/agentstvo_torzhestvennyh_sobytiy/;https://eventcatalog.ru/agency/event_agentstva/
1630;Агентство №1;;+7(913) 946-68-00;;;;;;;https://eventcatalog.ru/agency/agentstvo_1/;https://eventcatalog.ru/agency/event_agentstva/
1631;Агенттура;;+7(495) 510-68-53;;;;;;;https://eventcatalog.ru/agency/agenttura/;https://eventcatalog.ru/agency/event_agentstva/
1632;Агис плюс;;+7(916) 264-36-13 / +7(985) 779-28-09;;;;;;;https://eventcatalog.ru/agency/agis_plyus/;https://eventcatalog.ru/agency/event_agentstva/
1633;Адамант;;+7(963)978-87-78 / +7(925)118-93-11;;;;;;;https://eventcatalog.ru/agency/adamant/;https://eventcatalog.ru/agency/event_agentstva/
1634;Адекват;;+7(863) 231-09-27 / +7(918) 522-66-46;;;;;;;https://eventcatalog.ru/agency/adekvat-1/;https://eventcatalog.ru/agency/event_agentstva/
1635;Адекват;;+7(863) 231-09-27 / +7(918) 522-66-46;;;;;;;https://eventcatalog.ru/agency/adekvat/;https://eventcatalog.ru/agency/event_agentstva/
1636;Аделс Медиа;;+7(495)644-88-60 / +7(915)217-72-74;;;;;;;https://eventcatalog.ru/agency/adels_media/;https://eventcatalog.ru/agency/event_agentstva/
1637;Адреналиновое варенье;;+7(906)082-46-06;;;;;;;https://eventcatalog.ru/agency/adrenalinovoe_varenje/;https://eventcatalog.ru/agency/event_agentstva/
1638;Ажур-Ивент;;+7(926)080-09-00 / +7(495)971-75-71;;;;;;;https://eventcatalog.ru/agency/azhur-ivent/;https://eventcatalog.ru/agency/event_agentstva/
1639;Азбука праздника;;+7(908) 237-11-09 / +7(831) 413-08-63;;;;;;;https://eventcatalog.ru/agency/azbuka_prazdnika/;https://eventcatalog.ru/agency/event_agentstva/
1640;Азбука развелечений;;+7(495) 942-96-26 / +7(916) 657-97-58;;;;;;;https://eventcatalog.ru/agency/azbuka_razvelecheniy/;https://eventcatalog.ru/agency/event_agentstva/
1641;Азбука свадьбы;;+7(925)350-75-00;;;;;;;https://eventcatalog.ru/agency/azbuka_svadjby/;https://eventcatalog.ru/agency/event_agentstva/
1642;Академия дель Густо;;+7(903)968-67-88 / +7(495)968-67-88;;;;;;;https://eventcatalog.ru/agency/akademiya_delj_gusto/;https://eventcatalog.ru/agency/event_agentstva/
1643;Академия Праздника;;+7(909)999-56-27 / +7(916)577-71-41;;;;;;;https://eventcatalog.ru/agency/akademiya_prazdnika/;https://eventcatalog.ru/agency/event_agentstva/
1644;Академия Приключений;;+7(499)685-45-48;;;;;;;https://eventcatalog.ru/agency/akademiya_priklyucheniy/;https://eventcatalog.ru/agency/event_agentstva/
1645;Акварель;;+7(915) 299-14-74 / +7(905) 516-46-97;;;;;;;https://eventcatalog.ru/agency/akvarelj/;https://eventcatalog.ru/agency/event_agentstva/
1646;Акватория Счастья;;+7(495) 650-17-40 / +7(495) 650-92-56;;;;;;;https://eventcatalog.ru/agency/akvatoriya_schastjya/;https://eventcatalog.ru/agency/event_agentstva/
1647;Акрукс;;+7(495) 749-42-46;;;;;;;https://eventcatalog.ru/agency/akruks/;https://eventcatalog.ru/agency/event_agentstva/
1648;АКТМ;;+7(911) 935-35-00;;;;;;;https://eventcatalog.ru/agency/aktm/;https://eventcatalog.ru/agency/event_agentstva/
1649;Аладдин;;+7(916) 383-00-83;;;;;;;https://eventcatalog.ru/agency/aladdin/;https://eventcatalog.ru/agency/event_agentstva/
1650;Алалай;;8-800-775-26-50;;;;;;;https://eventcatalog.ru/agency/alalay/;https://eventcatalog.ru/agency/event_agentstva/
1651;Алена;;+7(495) 728-44-01 / +7(903) 526-03-04;;;;;;;https://eventcatalog.ru/agency/alena/;https://eventcatalog.ru/agency/event_agentstva/
1652;Алена Сахно;;+380(95)559-97-78 / +380(71)559-97-78;;;;;;;https://eventcatalog.ru/agency/alena_sahno/;https://eventcatalog.ru/agency/event_agentstva/
1653;Алиса;;+7(912)888-32-38;;;;;;;https://eventcatalog.ru/agency/alisa/;https://eventcatalog.ru/agency/event_agentstva/
1654;Аллегро;;+7(930) 830-02-86 / +7(492) 260-02-86;;;;;;;https://eventcatalog.ru/agency/allegro/;https://eventcatalog.ru/agency/event_agentstva/
1655;Алмаз;;+7(495)984-83-36;;;;;;;https://eventcatalog.ru/agency/almaz/;https://eventcatalog.ru/agency/event_agentstva/
1656;Альберт шоу;;+7(918)460-65-34 / +7(961)530-47-68;;;;;;;https://eventcatalog.ru/agency/aljbert_shou/;https://eventcatalog.ru/agency/event_agentstva/
1657;Альгеро;;+7(812)970-57-59;;;;;;;https://eventcatalog.ru/agency/aljgero/;https://eventcatalog.ru/agency/event_agentstva/
